# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
#
VARNAMES: CID IDSURVEY zCMB zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: 75081 50 0.06755 0.06755 37.23030 0.14840 0.02210 0.01617
SN: 59049 50 0.06757 0.06757 37.57655 0.10200 0.02210 0.00598
SN: 79137 50 0.06759 0.06759 37.40935 0.10670 0.02210 0.00656
SN: 26779 50 0.06762 0.06762 37.29074 0.11030 0.02210 0.00938
SN: 128029 50 0.06766 0.06766 37.40583 0.10070 0.02210 0.00626
SN: 62527 50 0.06766 0.06766 37.33657 0.10940 0.02210 0.00819
SN: 63137 50 0.06768 0.06768 37.40235 0.10130 0.02210 0.00637
SN: 28343 50 0.06769 0.06769 37.56211 0.10550 0.02210 0.00675
SN: 81459 50 0.06772 0.06772 37.23714 0.10260 0.02210 0.00618
SN: 17657 50 0.06773 0.06773 37.41379 0.10350 0.02210 0.00624
SN: 10949 50 0.06783 0.06783 37.48096 0.10190 0.02210 0.00587
SN: 9708 50 0.06790 0.06790 37.52847 0.10200 0.02200 0.00609
SN: 44504 50 0.06796 0.06796 37.56504 0.10950 0.02200 0.00610
SN: 49486 50 0.06808 0.06808 37.31530 0.10310 0.02200 0.00579
SN: 25678 50 0.06809 0.06809 37.33477 0.10290 0.02200 0.00574
SN: 93521 50 0.06831 0.06831 37.37501 0.11890 0.02190 0.00699
SN: 4782 50 0.06841 0.06841 37.58705 0.10130 0.02190 0.00592
SN: 96880 50 0.06855 0.06855 37.50162 0.10150 0.02180 0.00616
SN: 71386 50 0.06868 0.06868 37.47378 0.10210 0.02180 0.00593
SN: 3431 50 0.06870 0.06870 37.51029 0.10050 0.02180 0.00586
SN: 41921 50 0.06876 0.06876 37.41211 0.10340 0.02180 0.00575
SN: 102029 50 0.06881 0.06881 37.28461 0.13890 0.02180 0.00600
SN: 82087 50 0.06891 0.06891 37.52782 0.10080 0.02170 0.00610
SN: 104498 50 0.06893 0.06893 37.41855 0.11530 0.02170 0.00855
SN: 51054 50 0.06900 0.06900 37.47954 0.10960 0.02170 0.00631
SN: 5894 50 0.06905 0.06905 37.48975 0.10420 0.02170 0.00776
SN: 54364 50 0.06906 0.06906 37.51786 0.10870 0.02170 0.00628
SN: 98942 50 0.06920 0.06920 37.54176 0.10530 0.02160 0.00710
SN: 73744 50 0.06929 0.06929 37.38365 0.10570 0.02160 0.00786
SN: 16269 50 0.06933 0.06933 37.62455 0.10730 0.02160 0.00694
SN: 90004 50 0.06937 0.06937 37.50350 0.10170 0.02160 0.00745
SN: 64433 50 0.06943 0.06943 37.39689 0.10110 0.02160 0.00590
SN: 63741 50 0.06944 0.06944 37.41372 0.10290 0.02160 0.00647
SN: 127606 50 0.06945 0.06945 37.50834 0.11010 0.02160 0.00639
SN: 45004 50 0.06970 0.06970 37.46138 0.10430 0.02150 0.00653
SN: 96011 50 0.06971 0.06971 37.33816 0.10070 0.02150 0.00578
SN: 52000 50 0.06973 0.06973 37.38410 0.10330 0.02150 0.00675
SN: 89882 50 0.06973 0.06973 37.42730 0.11120 0.02150 0.00616
SN: 56329 50 0.07002 0.07002 37.40661 0.13340 0.02140 0.00583
SN: 17797 50 0.07009 0.07009 37.44371 0.10100 0.02140 0.00577
SN: 124359 50 0.07020 0.07020 37.48257 0.17390 0.02130 0.00798
SN: 135741 50 0.07021 0.07021 37.47884 0.14030 0.02130 0.00591
SN: 47081 50 0.07022 0.07022 37.60539 0.10450 0.02130 0.00734
SN: 18101 50 0.07053 0.07053 37.53584 0.10080 0.02120 0.00611
SN: 99390 50 0.07061 0.07061 37.40998 0.10580 0.02120 0.00604
SN: 80264 50 0.07070 0.07070 37.60253 0.10090 0.02120 0.00636
SN: 95675 50 0.07070 0.07070 37.54293 0.10110 0.02120 0.00582
SN: 31016 50 0.07077 0.07077 37.46044 0.10430 0.02120 0.00616
SN: 82290 50 0.07077 0.07077 37.67522 0.09960 0.02120 0.00611
SN: 52192 50 0.07080 0.07080 37.65141 0.11640 0.02120 0.00859
SN: 37752 50 0.07082 0.07082 37.51239 0.10460 0.02120 0.00571
SN: 48650 50 0.07092 0.07092 37.57711 0.10570 0.02110 0.00957
SN: 43530 50 0.07097 0.07097 37.55845 0.10000 0.02110 0.00600
SN: 116484 50 0.07107 0.07107 37.56711 0.10160 0.02110 0.00605
SN: 124073 50 0.07112 0.07112 37.46167 0.10440 0.02110 0.00627
SN: 42138 50 0.07114 0.07114 37.56933 0.10270 0.02110 0.00577
SN: 80859 50 0.07114 0.07114 37.88293 0.17010 0.02110 0.00622
SN: 16225 50 0.07115 0.07115 37.68385 0.10090 0.02110 0.00578
SN: 18013 50 0.07122 0.07122 37.54481 0.10250 0.02100 0.00591
SN: 102888 50 0.07126 0.07126 37.55105 0.10030 0.02100 0.00598
SN: 21181 50 0.07126 0.07126 37.64245 0.10120 0.02100 0.00616
SN: 79991 50 0.07155 0.07155 37.48095 0.10000 0.02090 0.00588
SN: 56580 50 0.07156 0.07156 37.48873 0.10340 0.02090 0.00604
SN: 139799 50 0.07157 0.07157 37.56524 0.10020 0.02090 0.00642
SN: 75037 50 0.07161 0.07161 37.48615 0.10120 0.02090 0.00613
SN: 4904 50 0.07165 0.07165 37.60505 0.10500 0.02090 0.00658
SN: 30687 50 0.07166 0.07166 37.59554 0.10800 0.02090 0.00651
SN: 68491 50 0.07170 0.07170 37.47855 0.10230 0.02090 0.00604
SN: 29532 50 0.07175 0.07175 37.37116 0.10130 0.02090 0.00592
SN: 3312 50 0.07175 0.07175 37.47279 0.09970 0.02090 0.00607
SN: 80459 50 0.07175 0.07175 37.28751 0.10240 0.02090 0.00591
SN: 75123 50 0.07183 0.07183 37.50490 0.10710 0.02090 0.00693
SN: 55738 50 0.07191 0.07191 37.53234 0.10290 0.02080 0.00574
SN: 89538 50 0.07192 0.07192 37.62226 0.11350 0.02080 0.00751
SN: 983 50 0.07197 0.07197 37.62029 0.11160 0.02080 0.00685
SN: 96978 50 0.07201 0.07201 37.54806 0.10630 0.02080 0.00676
SN: 39582 50 0.07203 0.07203 37.73110 0.10180 0.02080 0.00599
SN: 85767 50 0.07203 0.07203 37.59800 0.10300 0.02080 0.01260
SN: 58313 50 0.07207 0.07207 37.40697 0.10420 0.02080 0.00786
SN: 64638 50 0.07212 0.07212 37.56964 0.10270 0.02080 0.00593
SN: 113330 50 0.07224 0.07224 37.72797 0.10050 0.02080 0.00577
SN: 64337 50 0.07227 0.07227 37.52441 0.10220 0.02070 0.00607
SN: 108587 50 0.07240 0.07240 37.64260 0.10190 0.02070 0.00695
SN: 62363 50 0.07241 0.07241 37.64452 0.11050 0.02070 0.00627
SN: 35106 50 0.07242 0.07242 37.45105 0.10160 0.02070 0.00657
SN: 79766 50 0.07255 0.07255 37.50360 0.14940 0.02070 0.00762
SN: 23589 50 0.07261 0.07261 37.49256 0.12150 0.02070 0.00676
SN: 69710 50 0.07277 0.07277 37.65061 0.10940 0.02060 0.00642
SN: 114806 50 0.07290 0.07290 37.75210 0.09960 0.02060 0.00596
SN: 125765 50 0.07290 0.07290 37.57855 0.10260 0.02060 0.00581
SN: 53724 50 0.07290 0.07290 37.38868 0.19610 0.02060 0.00683
SN: 13546 50 0.07291 0.07291 37.66195 0.09850 0.02060 0.00595
SN: 70487 50 0.07294 0.07294 37.53849 0.10140 0.02060 0.00647
SN: 59976 50 0.07298 0.07298 37.73805 0.09810 0.02050 0.00603
SN: 118524 50 0.07301 0.07301 37.56994 0.10200 0.02050 0.00594
SN: 138705 50 0.07302 0.07302 37.62954 0.10940 0.02050 0.00583
SN: 40381 50 0.07319 0.07319 37.56500 0.09960 0.02050 0.00577
SN: 63711 50 0.07326 0.07326 37.57337 0.10060 0.02050 0.00752
SN: 453 50 0.07342 0.07342 37.61325 0.10470 0.02040 0.00614
SN: 100461 50 0.07344 0.07344 37.55466 0.10290 0.02040 0.00782
SN: 63394 50 0.07344 0.07344 37.47881 0.09940 0.02040 0.00591
SN: 24070 50 0.07349 0.07349 37.63208 0.11180 0.02040 0.00586
SN: 10415 50 0.07353 0.07353 37.49919 0.10470 0.02040 0.00587
SN: 40192 50 0.07355 0.07355 37.67639 0.09950 0.02040 0.00712
SN: 60644 50 0.07356 0.07356 37.57533 0.16240 0.02040 0.00890
SN: 62171 50 0.07360 0.07360 37.59654 0.09970 0.02040 0.00624
SN: 128137 50 0.07363 0.07363 37.65284 0.10410 0.02040 0.00686
SN: 21675 50 0.07380 0.07380 37.56553 0.10510 0.02030 0.00589
SN: 34765 50 0.07394 0.07394 37.59643 0.10840 0.02030 0.00609
SN: 15122 50 0.07399 0.07399 37.52743 0.10140 0.02030 0.00566
SN: 114852 50 0.07403 0.07403 37.71528 0.09890 0.02030 0.00633
SN: 116395 50 0.07410 0.07410 37.50116 0.10190 0.02020 0.00592
SN: 19269 50 0.07417 0.07417 37.51821 0.10420 0.02020 0.00747
SN: 6208 50 0.07417 0.07417 37.53770 0.09960 0.02020 0.00602
SN: 114521 50 0.07423 0.07423 37.57273 0.10800 0.02020 0.00582
SN: 100561 50 0.07425 0.07425 37.64153 0.11040 0.02020 0.00652
SN: 111798 50 0.07427 0.07427 37.73892 0.10790 0.02020 0.00632
SN: 96854 50 0.07429 0.07429 37.63747 0.10110 0.02020 0.00597
SN: 30979 50 0.07433 0.07433 37.50352 0.09930 0.02020 0.00587
SN: 89859 50 0.07438 0.07438 37.66912 0.10660 0.02020 0.00603
SN: 37716 50 0.07443 0.07443 37.56293 0.10850 0.02020 0.00721
SN: 116655 50 0.07448 0.07448 37.77875 0.10110 0.02010 0.00574
SN: 125259 50 0.07451 0.07451 37.70373 0.10720 0.02010 0.00650
SN: 135949 50 0.07452 0.07452 37.71068 0.09990 0.02010 0.00889
SN: 77276 50 0.07458 0.07458 37.69659 0.10170 0.02010 0.00609
SN: 21253 50 0.07459 0.07459 37.68770 0.10030 0.02010 0.00690
SN: 60937 50 0.07459 0.07459 37.64868 0.11310 0.02010 0.02511
SN: 137536 50 0.07471 0.07471 37.64321 0.10910 0.02010 0.00585
SN: 45276 50 0.07473 0.07473 37.51741 0.09940 0.02010 0.00914
SN: 72671 50 0.07477 0.07477 37.55431 0.11030 0.02010 0.00584
SN: 86840 50 0.07478 0.07478 37.44626 0.10970 0.02010 0.00760
SN: 85326 50 0.07480 0.07480 37.69485 0.10200 0.02010 0.00682
SN: 102805 50 0.07488 0.07488 37.53030 0.09740 0.02000 0.00601
SN: 33505 50 0.07489 0.07489 37.58316 0.10090 0.02000 0.00599
SN: 22920 50 0.07499 0.07499 37.79707 0.11130 0.02000 0.00831
SN: 102592 50 0.07510 0.07510 37.54561 0.09860 0.02000 0.00574
SN: 125156 50 0.07510 0.07510 37.56573 0.09780 0.02000 0.00582
SN: 19310 50 0.07510 0.07510 37.77795 0.10690 0.02000 0.00580
SN: 8893 50 0.07510 0.07510 37.39737 0.11010 0.02000 0.00657
SN: 133178 50 0.07514 0.07514 37.80479 0.10270 0.02000 0.00751
SN: 1865 50 0.07528 0.07528 37.67560 0.09770 0.01990 0.00586
SN: 31556 50 0.07533 0.07533 37.60976 0.10860 0.01990 0.00619
SN: 59315 50 0.07538 0.07538 37.68651 0.11220 0.01990 0.00625
SN: 52851 50 0.07542 0.07542 37.61194 0.10140 0.01990 0.00588
SN: 135159 50 0.07546 0.07546 37.63222 0.10180 0.01990 0.00580
SN: 129292 50 0.07550 0.07550 37.69016 0.10200 0.01990 0.00646
SN: 46157 50 0.07550 0.07550 37.60641 0.11760 0.01990 0.00616
SN: 97829 50 0.07551 0.07551 37.85169 0.10070 0.01990 0.00627
SN: 91333 50 0.07552 0.07552 37.60049 0.09990 0.01990 0.00632
SN: 109419 50 0.07558 0.07558 37.62450 0.12550 0.01990 0.00786
SN: 138493 50 0.07563 0.07563 37.85678 0.09930 0.01990 0.00608
SN: 64902 50 0.07563 0.07563 37.73021 0.10730 0.01990 0.00609
SN: 65412 50 0.07589 0.07589 37.74828 0.10910 0.01980 0.00666
SN: 60846 50 0.07597 0.07597 37.59956 0.10030 0.01980 0.00647
SN: 17371 50 0.07598 0.07598 37.78778 0.09660 0.01980 0.00663
SN: 36731 50 0.07599 0.07599 37.73439 0.09800 0.01980 0.00574
SN: 55015 50 0.07605 0.07605 37.79037 0.10110 0.01970 0.00612
SN: 46695 50 0.07622 0.07622 37.78814 0.09950 0.01970 0.00610
SN: 71248 50 0.07638 0.07638 37.56386 0.09840 0.01970 0.00583
SN: 51905 50 0.07650 0.07650 37.58931 0.09860 0.01960 0.00615
SN: 92029 50 0.07663 0.07663 37.81375 0.10100 0.01960 0.00637
SN: 102824 50 0.07665 0.07665 37.67147 0.09870 0.01960 0.00573
SN: 2627 50 0.07668 0.07668 37.55666 0.10050 0.01960 0.00588
SN: 88154 50 0.07669 0.07669 37.66899 0.09750 0.01960 0.00578
SN: 11235 50 0.07671 0.07671 37.62889 0.09890 0.01960 0.00574
SN: 77889 50 0.07676 0.07676 37.56462 0.10540 0.01960 0.00604
SN: 69090 50 0.07683 0.07683 37.60332 0.10130 0.01960 0.00592
SN: 106766 50 0.07689 0.07689 37.73510 0.10080 0.01950 0.00673
SN: 55219 50 0.07702 0.07702 37.79143 0.09490 0.01950 0.00614
SN: 32134 50 0.07706 0.07706 37.74532 0.10290 0.01950 0.00705
SN: 67886 50 0.07709 0.07709 37.81480 0.10120 0.01950 0.00629
SN: 130582 50 0.07734 0.07734 37.74433 0.10260 0.01940 0.00615
SN: 17784 50 0.07738 0.07738 37.84105 0.09710 0.01940 0.00719
SN: 35490 50 0.07738 0.07738 37.74822 0.09900 0.01940 0.00622
SN: 95552 50 0.07744 0.07744 37.69059 0.10020 0.01940 0.00597
SN: 120727 50 0.07750 0.07750 37.62633 0.11890 0.01940 0.00697
SN: 13031 50 0.07757 0.07757 37.70744 0.09660 0.01940 0.00595
SN: 7404 50 0.07758 0.07758 37.60398 0.12220 0.01940 0.00700
SN: 134497 50 0.07787 0.07787 37.78866 0.10200 0.01930 0.00644
SN: 32236 50 0.07789 0.07789 37.72217 0.10190 0.01930 0.00655
SN: 87462 50 0.07792 0.07792 37.67710 0.09840 0.01930 0.00767
SN: 31921 50 0.07812 0.07812 37.83375 0.10030 0.01920 0.00626
SN: 10314 50 0.07818 0.07818 37.68369 0.10080 0.01920 0.00629
SN: 12647 50 0.07836 0.07836 37.66859 0.10300 0.01920 0.00631
SN: 11309 50 0.07847 0.07847 37.76183 0.11870 0.01920 0.00726
SN: 1366 50 0.07847 0.07847 37.87412 0.09940 0.01920 0.00571
SN: 128562 50 0.07848 0.07848 37.90382 0.09380 0.01920 0.00900
SN: 22187 50 0.07850 0.07850 37.65267 0.09910 0.01920 0.00610
SN: 33009 50 0.07862 0.07862 37.75336 0.09980 0.01910 0.00652
SN: 80484 50 0.07866 0.07866 37.71771 0.09720 0.01910 0.00588
SN: 122801 50 0.07869 0.07869 37.80798 0.10600 0.01910 0.00710
SN: 23082 50 0.07876 0.07876 37.68670 0.10240 0.01910 0.00612
SN: 50530 50 0.07878 0.07878 37.85337 0.10730 0.01910 0.00933
SN: 88892 50 0.07881 0.07881 37.73956 0.09670 0.01910 0.00577
SN: 13552 50 0.07885 0.07885 37.66790 0.09880 0.01910 0.00578
SN: 36614 50 0.07890 0.07890 37.51109 0.09470 0.01910 0.00624
SN: 132625 50 0.07892 0.07892 37.55851 0.12070 0.01910 0.00796
SN: 55120 50 0.07898 0.07898 37.85262 0.09680 0.01900 0.00645
SN: 92367 50 0.07900 0.07900 37.91425 0.09900 0.01900 0.00581
SN: 50681 50 0.07908 0.07908 37.97745 0.10210 0.01900 0.00679
SN: 40969 50 0.07915 0.07915 37.68120 0.10250 0.01900 0.00583
SN: 126789 50 0.07920 0.07920 37.86744 0.12380 0.01900 0.00595
SN: 66519 50 0.07922 0.07922 37.71985 0.13270 0.01900 0.00980
SN: 110161 50 0.07924 0.07924 37.82408 0.09710 0.01900 0.00731
SN: 22890 50 0.07924 0.07924 37.78484 0.10170 0.01900 0.00657
SN: 48773 50 0.07924 0.07924 37.71263 0.09720 0.01900 0.00691
SN: 114755 50 0.07929 0.07929 37.54707 0.10190 0.01900 0.00725
SN: 114719 50 0.07933 0.07933 37.85293 0.11620 0.01900 0.00605
SN: 7672 50 0.07936 0.07936 37.63807 0.10010 0.01900 0.00602
SN: 6267 50 0.07942 0.07942 37.83781 0.09700 0.01890 0.00585
SN: 9865 50 0.07958 0.07958 37.82375 0.10120 0.01890 0.00635
SN: 36667 50 0.07961 0.07961 37.77098 0.09710 0.01890 0.00577
SN: 94648 50 0.07971 0.07971 37.91699 0.10130 0.01890 0.00769
SN: 59519 50 0.07976 0.07976 37.53404 0.09920 0.01890 0.00612
SN: 43741 50 0.08000 0.08000 37.62153 0.10140 0.01880 0.00617
SN: 109227 50 0.08008 0.08008 37.79957 0.09720 0.01880 0.00758
SN: 119345 50 0.08018 0.08018 37.82896 0.09830 0.01880 0.00637
SN: 1958 50 0.08019 0.08019 37.59505 0.09550 0.01880 0.00656
SN: 14581 50 0.08026 0.08026 37.59421 0.10420 0.01870 0.00624
SN: 31930 50 0.08026 0.08026 37.78072 0.09750 0.01870 0.00578
SN: 128544 50 0.08041 0.08041 37.69597 0.10030 0.01870 0.00640
SN: 26940 50 0.08052 0.08052 37.72914 0.11590 0.01870 0.00716
SN: 54371 50 0.08052 0.08052 37.71331 0.09870 0.01870 0.00582
SN: 848 50 0.08100 0.08100 37.90235 0.09700 0.01860 0.00710
SN: 936957 12 0.09624 0.09624 38.16682 0.09170 0.01570 0.00766
SN: 701272 12 0.10806 0.10806 38.54082 0.09130 0.01410 0.00710
SN: 795487 12 0.10969 0.10969 38.62591 0.09300 0.01390 0.00804
SN: 157443 12 0.11602 0.11602 38.52748 0.08610 0.01320 0.01245
SN: 245265 12 0.11801 0.11801 38.70061 0.08950 0.01300 0.00736
SN: 61623 12 0.11977 0.11977 38.72850 0.09110 0.01280 0.00691
SN: 746802 12 0.12503 0.12503 38.92743 0.09100 0.01230 0.00790
SN: 404132 12 0.12552 0.12552 38.77382 0.09150 0.01220 0.00739
SN: 242923 12 0.14137 0.14137 39.06687 0.10070 0.01090 0.01030
SN: 900322 12 0.14338 0.14338 39.12101 0.09350 0.01080 0.00700
SN: 235869 12 0.14388 0.14388 39.28610 0.09110 0.01070 0.00950
SN: 906368 12 0.14477 0.14477 39.32148 0.09380 0.01070 0.00864
SN: 256601 12 0.14571 0.14571 39.25395 0.08670 0.01060 0.00657
SN: 26418 12 0.14583 0.14583 39.07765 0.09270 0.01060 0.02764
SN: 656907 12 0.14741 0.14741 39.16990 0.09380 0.01050 0.00700
SN: 617120 12 0.14896 0.14896 39.20778 0.09250 0.01040 0.00646
SN: 771476 12 0.15153 0.15153 39.38685 0.09330 0.01020 0.00797
SN: 293167 12 0.15565 0.15565 39.46872 0.09430 0.01000 0.00726
SN: 47304 12 0.15960 0.15960 39.29789 0.09390 0.00970 0.00685
SN: 284493 12 0.16041 0.16041 39.47920 0.12880 0.00970 0.05062
SN: 293357 12 0.16096 0.16096 39.46221 0.09570 0.00970 0.00700
SN: 168906 12 0.16263 0.16263 39.44544 0.09460 0.00960 0.00662
SN: 1045547 12 0.16470 0.16470 39.40286 0.09080 0.00950 0.00638
SN: 590479 12 0.16790 0.16790 39.61351 0.09450 0.00930 0.00654
SN: 706564 12 0.16935 0.16935 39.48011 0.09500 0.00920 0.00596
SN: 888429 12 0.16971 0.16971 39.42718 0.09430 0.00920 0.00687
SN: 833337 12 0.17046 0.17046 39.45473 0.09580 0.00920 0.00713
SN: 1118137 12 0.17126 0.17126 39.48973 0.09750 0.00910 0.00868
SN: 804475 12 0.17696 0.17696 39.45668 0.09510 0.00890 0.00610
SN: 457091 12 0.17805 0.17805 39.75861 0.09430 0.00880 0.00739
SN: 176002 12 0.18140 0.18140 39.66336 0.09520 0.00870 0.00609
SN: 455428 12 0.18597 0.18597 39.60754 0.09600 0.00850 0.00671
SN: 155787 12 0.18624 0.18624 39.83306 0.09560 0.00840 0.00625
SN: 1117800 12 0.18864 0.18864 39.72333 0.09570 0.00830 0.00693
SN: 481696 12 0.18903 0.18903 39.79336 0.09480 0.00830 0.00596
SN: 551854 12 0.19099 0.19099 39.89326 0.09610 0.00820 0.00648
SN: 907322 12 0.19394 0.19394 40.02986 0.09740 0.00810 0.00625
SN: 393565 12 0.19422 0.19422 39.68409 0.09630 0.00810 0.00705
SN: 1113846 12 0.19504 0.19504 39.78869 0.10180 0.00810 0.00837
SN: 267961 12 0.19665 0.19665 39.96227 0.09370 0.00800 0.00545
SN: 55178 12 0.19907 0.19907 40.07399 0.09570 0.00790 0.00693
SN: 3394 12 0.19945 0.19945 39.94796 0.09860 0.00790 0.00618
SN: 205060 12 0.20138 0.20138 39.81396 0.10290 0.00790 0.07828
SN: 776992 12 0.20143 0.20143 39.84367 0.09250 0.00780 0.00576
SN: 117381 12 0.20190 0.20190 40.07124 0.09470 0.00780 0.00569
SN: 930837 12 0.20492 0.20492 39.98445 0.09640 0.00770 0.00652
SN: 69790 12 0.20740 0.20740 40.04785 0.09430 0.00760 0.00584
SN: 207894 12 0.20742 0.20742 40.10438 0.09550 0.00760 0.00590
SN: 533464 12 0.20869 0.20869 40.17149 0.09890 0.00760 0.00727
SN: 607128 12 0.20918 0.20918 39.96100 0.09440 0.00760 0.00650
SN: 612188 12 0.20964 0.20964 40.03177 0.09720 0.00760 0.00561
SN: 374702 12 0.21022 0.21022 40.04725 0.09800 0.00750 0.00771
SN: 915094 12 0.21108 0.21108 39.94943 0.09510 0.00750 0.00553
SN: 859114 12 0.21130 0.21130 40.18507 0.09390 0.00750 0.00602
SN: 923471 12 0.21255 0.21255 39.95401 0.09150 0.00750 0.00696
SN: 239593 12 0.21394 0.21394 40.12117 0.09510 0.00740 0.00637
SN: 852085 12 0.21466 0.21466 40.12520 0.09460 0.00740 0.00572
SN: 353376 12 0.21489 0.21489 40.25380 0.09360 0.00740 0.00513
SN: 1167000 12 0.21787 0.21787 40.25810 0.09160 0.00730 0.00629
SN: 645816 12 0.21795 0.21795 40.08862 0.09470 0.00730 0.00616
SN: 423285 12 0.21895 0.21895 40.03094 0.09490 0.00730 0.00529
SN: 1155241 12 0.22086 0.22086 40.21862 0.09420 0.00720 0.00566
SN: 137230 12 0.22106 0.22106 40.23837 0.09500 0.00720 0.00592
SN: 901635 12 0.22176 0.22176 40.13991 0.09520 0.00720 0.00540
SN: 15547 12 0.22262 0.22262 40.06606 0.09300 0.00720 0.00616
SN: 1003020 12 0.22289 0.22289 40.31145 0.09800 0.00720 0.00742
SN: 464265 12 0.22422 0.22422 40.16060 0.09670 0.00710 0.00597
SN: 814512 12 0.22455 0.22455 40.17379 0.09700 0.00710 0.00791
SN: 343076 12 0.22749 0.22749 40.19345 0.09700 0.00700 0.00637
SN: 935205 12 0.22915 0.22915 40.23549 0.09050 0.00700 0.00604
SN: 188470 12 0.22965 0.22965 40.13915 0.09690 0.00700 0.00605
SN: 66843 12 0.23053 0.23053 40.50245 0.09590 0.00690 0.00528
SN: 1169045 12 0.23109 0.23109 40.22884 0.12340 0.00690 0.01246
SN: 654787 12 0.23168 0.23168 40.48999 0.09310 0.00690 0.00607
SN: 1086246 12 0.23195 0.23195 40.24712 0.09940 0.00690 0.00661
SN: 107955 12 0.23211 0.23211 40.40754 0.09760 0.00690 0.00620
SN: 1017234 12 0.23213 0.23213 40.08233 0.09690 0.00690 0.00492
SN: 251044 12 0.23268 0.23268 40.35248 0.09760 0.00690 0.00549
SN: 620868 12 0.23279 0.23279 40.43071 0.09760 0.00690 0.00726
SN: 5611 12 0.23345 0.23345 40.56134 0.09590 0.00690 0.00577
SN: 358769 12 0.23384 0.23384 40.27193 0.09760 0.00680 0.00646
SN: 1058222 12 0.23579 0.23579 40.57609 0.09740 0.00680 0.00523
SN: 279858 12 0.23616 0.23616 40.21577 0.09610 0.00680 0.00686
SN: 798624 12 0.23825 0.23825 40.50605 0.09820 0.00670 0.00579
SN: 272746 12 0.24010 0.24010 40.25125 0.09980 0.00670 0.00773
SN: 1067267 12 0.24135 0.24135 40.38401 0.09640 0.00660 0.00507
SN: 400995 12 0.24251 0.24251 40.44469 0.09190 0.00660 0.00594
SN: 824958 12 0.24342 0.24342 40.45721 0.10010 0.00660 0.09957
SN: 859841 12 0.24390 0.24390 40.48202 0.09730 0.00660 0.00532
SN: 298553 12 0.24480 0.24480 40.50129 0.09720 0.00660 0.00631
SN: 32670 12 0.24558 0.24558 40.47691 0.10390 0.00650 0.01795
SN: 460719 12 0.24585 0.24585 40.55368 0.09570 0.00650 0.00537
SN: 953381 12 0.24602 0.24602 40.49608 0.10040 0.00650 0.00818
SN: 303686 12 0.24604 0.24604 40.60500 0.10040 0.00650 0.00837
SN: 162300 12 0.24790 0.24790 40.39641 0.09500 0.00650 0.00602
SN: 174766 12 0.24837 0.24837 40.53048 0.09950 0.00650 0.00590
SN: 816049 12 0.24880 0.24880 40.36878 0.09740 0.00650 0.00540
SN: 1051997 12 0.24976 0.24976 40.44068 0.09710 0.00640 0.00490
SN: 1067622 12 0.25049 0.25049 40.31714 0.09780 0.00640 0.01071
SN: 115507 12 0.25071 0.25071 40.57983 0.10100 0.00640 0.06542
SN: 103299 12 0.25142 0.25142 40.49665 0.09670 0.00640 0.00497
SN: 1111342 12 0.25201 0.25201 40.39370 0.09990 0.00640 0.00751
SN: 1110467 12 0.25242 0.25242 40.43951 0.09660 0.00640 0.00564
SN: 816284 12 0.25244 0.25244 40.43868 0.09800 0.00640 0.00640
SN: 802293 12 0.25369 0.25369 40.63319 0.09910 0.00640 0.00575
SN: 522619 12 0.25379 0.25379 40.55230 0.09680 0.00640 0.00907
SN: 247886 12 0.25403 0.25403 40.53335 0.09220 0.00630 0.00761
SN: 1063872 12 0.25428 0.25428 40.56234 0.09810 0.00630 0.01229
SN: 455726 12 0.25474 0.25474 40.51371 0.09880 0.00630 0.00526
SN: 638252 12 0.25581 0.25581 40.52156 0.09790 0.00630 0.00526
SN: 1072099 12 0.25583 0.25583 40.49892 0.10060 0.00630 0.00687
SN: 1150513 12 0.25609 0.25609 40.47143 0.09790 0.00630 0.00500
SN: 371043 12 0.25665 0.25665 40.53037 0.09830 0.00630 0.00585
SN: 700887 12 0.26091 0.26091 40.48560 0.09680 0.00620 0.00534
SN: 538565 12 0.26127 0.26127 40.61981 0.09770 0.00620 0.00497
SN: 938035 12 0.26185 0.26185 40.63150 0.09680 0.00620 0.00522
SN: 1166319 12 0.26197 0.26197 40.58815 0.10320 0.00620 0.00537
SN: 900733 12 0.26303 0.26303 40.64202 0.09910 0.00610 0.00588
SN: 484639 12 0.26333 0.26333 40.47045 0.10090 0.00610 0.00497
SN: 1152920 12 0.26384 0.26384 40.81458 0.09950 0.00610 0.00822
SN: 186494 12 0.26417 0.26417 40.60359 0.09710 0.00610 0.00589
SN: 554320 12 0.26473 0.26473 40.47822 0.10040 0.00610 0.00542
SN: 1122557 12 0.26491 0.26491 40.58892 0.09910 0.00610 0.00619
SN: 991453 12 0.26537 0.26537 40.64853 0.09800 0.00610 0.00505
SN: 785931 12 0.26835 0.26835 40.95648 0.10060 0.00600 0.00741
SN: 799984 12 0.26878 0.26878 40.74945 0.09860 0.00600 0.00528
SN: 521316 12 0.26942 0.26942 40.62663 0.09900 0.00600 0.00564
SN: 76875 12 0.27006 0.27006 40.63094 0.09810 0.00600 0.00539
SN: 837254 12 0.27067 0.27067 40.70546 0.09840 0.00600 0.00474
SN: 685208 12 0.27176 0.27176 40.81271 0.10590 0.00600 0.01703
SN: 793424 12 0.27230 0.27230 40.65591 0.09710 0.00600 0.00576
